udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w,temperature_ratio,temp_diff_ratio,torque_speed_product,tool_wear_torque,tool_wear_ratio,torque_per_rpm,rpm_per_torque,torque_squared,rpm_squared,tool_wear_squared,type_L,type_M,type_H
3288,M18147,M,301.2,310.1,1558,32.6,34,0,0,0,0,0,0,8.900000000000034,5318.800138331616,1.0295484727755646,0.029548472775564525,50790.8,1108.4,1.0429447852760736,0.02092426187419769,47.79141104294478,1062.76,2427364,1156,0,1,0
5911,M20770,M,300.8,310.3,1458,43.4,0,0,0,0,0,0,0,9.5,6626.372888657735,1.0315824468085106,0.03158244680851064,63277.2,0.0,0.0,0.029766803840877914,33.594470046082954,1883.56,2125764,0,0,1,0
4929,L52108,L,303.5,312.3,1584,35.2,74,0,0,0,0,0,0,8.800000000000011,5838.838442255847,1.0289950576606262,0.028995057660626065,55756.8,2604.8,2.102272727272727,0.022222222222222223,44.99999999999999,1239.0400000000002,2509056,5476,1,0,0
2500,M17359,M,299.1,308.9,1325,48.4,220,0,0,0,0,0,0,9.799999999999956,6715.677895823781,1.0327649615513206,0.03276496155132048,64130.0,10648.0,4.545454545454546,0.03652830188679245,27.37603305785124,2342.56,1755625,48400,0,1,0
7324,L54503,L,299.9,310.2,1479,46.3,173,0,0,0,0,0,0,10.300000000000011,7170.967975157526,1.0343447815938647,0.034344781593864664,68477.7,8009.9,3.7365010799136074,0.03130493576741041,31.943844492440608,2143.6899999999996,2187441,29929,1,0,0
4068,L51247,L,301.9,310.7,1429,51.0,76,0,0,0,0,0,0,8.800000000000011,7631.871033365684,1.0291487247432924,0.029148724743292522,72879.0,3876.0,1.4901960784313726,0.03568929321203639,28.019607843137255,2601.0,2042041,5776,1,0,0
8345,L55524,L,298.8,309.7,1609,40.4,169,0,0,0,0,0,0,10.899999999999975,6807.1610738963145,1.036479250334672,0.03647925033467194,65003.6,6827.599999999999,4.183168316831683,0.025108763206960844,39.82673267326733,1632.1599999999999,2588881,28561,1,0,0
3620,L50799,L,301.9,311.2,1435,44.2,16,0,0,0,0,0,0,9.300000000000011,6642.059907974661,1.030804902285525,0.030804902285525047,63427.00000000001,707.2,0.36199095022624433,0.030801393728223,32.466063348416284,1953.6400000000003,2059225,256,1,0,0
4603,M19462,M,303.0,311.0,1409,41.7,120,0,0,0,0,0,0,8.0,6152.840627982146,1.0264026402640265,0.026402640264026403,58755.3,5004.0,2.8776978417266186,0.02959545777146913,33.78896882494004,1738.8900000000003,1985281,14400,0,1,0
6354,M21213,M,300.0,309.6,1491,42.0,29,0,0,0,0,0,0,9.600000000000025,6557.760505103333,1.032,0.032000000000000084,62622.0,1218.0,0.6904761904761905,0.028169014084507043,35.5,1764.0,2223081,841,0,1,0
5596,M20455,M,302.7,312.0,1944,21.4,71,0,0,0,0,0,0,9.300000000000011,4356.509364586038,1.030723488602577,0.030723488602576846,41601.6,1519.3999999999999,3.3177570093457946,0.011008230452674897,90.84112149532712,457.9599999999999,3779136,5041,0,1,0
9848,L57027,L,298.4,309.1,1362,46.1,37,0,0,0,0,0,0,10.700000000000044,6575.164928404221,1.035857908847185,0.035857908847185135,62788.200000000004,1705.7,0.8026030368763557,0.033847283406754775,29.54446854663774,2125.21,1855044,1369,1,0,0
6850,L54029,L,301.1,311.3,1498,37.6,11,0,0,0,0,0,0,10.199999999999989,5898.319263163813,1.0338757887744934,0.03387578877449348,56324.8,413.6,0.2925531914893617,0.025100133511348467,39.84042553191489,1413.7600000000002,2244004,121,1,0,0
9268,L56447,L,298.2,308.8,1362,57.3,28,0,0,0,0,0,0,10.600000000000025,8172.601960901558,1.0355466130114017,0.03554661301140183,78042.59999999999,1604.3999999999999,0.4886561954624782,0.04207048458149779,23.769633507853403,3283.2899999999995,1855044,784,1,0,0
3995,L51174,L,302.3,311.4,1434,40.3,133,0,0,0,0,0,0,9.099999999999966,6051.775592316161,1.0301025471386038,0.03010254713860392,57790.2,5359.9,3.3002481389578167,0.028103207810320777,35.58312655086849,1624.0899999999997,2056356,17689,1,0,0
1138,L48317,L,296.9,307.8,1653,29.7,137,0,0,0,0,0,0,10.900000000000034,5141.122129820089,1.0367126978780736,0.03671269787807354,49094.1,4068.9,4.612794612794613,0.017967332123411978,55.65656565656566,882.0899999999999,2732409,18769,1,0,0
8438,L55617,L,298.7,309.8,1181,65.9,203,1,0,0,0,1,0,11.100000000000025,8150.11862947737,1.037161031134918,0.03716103113491806,77827.90000000001,13377.7,3.0804248861911985,0.055800169348010166,17.92109256449165,4342.81,1394761,41209,1,0,0
8057,L55236,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0,11.399999999999975,6812.711220917658,1.0379873375541486,0.037987337554148536,65056.6,2821.0,1.4976958525345623,0.02895263509006004,34.53917050691244,1883.56,2247001,4225,1,0,0
9561,L56740,L,299.6,310.9,1487,42.5,164,0,0,0,0,0,0,11.299999999999956,6618.026724174699,1.037716955941255,0.037716955941254855,63197.5,6970.0,3.8588235294117648,0.028581035642232685,34.98823529411764,1806.25,2211169,26896,1,0,0
810,L47989,L,296.9,307.6,1452,45.7,122,0,0,0,0,0,0,10.700000000000044,6948.825958622192,1.0360390703940723,0.036039070394072226,66356.40000000001,5575.400000000001,2.669584245076586,0.03147382920110193,31.772428884026255,2088.4900000000002,2108304,14884,1,0,0
5175,M20034,M,304.2,313.5,1390,47.8,83,0,0,0,0,0,0,9.300000000000011,6957.789969660434,1.0305719921104537,0.030571992110453687,66442.0,3967.3999999999996,1.7364016736401675,0.03438848920863309,29.079497907949794,2284.8399999999997,1932100,6889,0,1,0
8586,M23445,M,297.4,307.9,1338,48.5,158,0,0,0,0,0,0,10.5,6795.5790689800815,1.035305985205111,0.03530598520511096,64893.0,7663.0,3.2577319587628866,0.03624813153961136,27.587628865979383,2352.25,1790244,24964,0,1,0
6283,M21142,M,301.3,310.8,1418,45.4,59,0,0,0,0,0,0,9.5,6741.564619289362,1.0315300365084634,0.031530036508463324,64377.2,2678.6,1.2995594713656389,0.03201692524682651,31.233480176211454,2061.16,2010724,3481,0,1,0
5110,M19969,M,304.0,313.4,1389,45.8,123,0,0,0,0,0,0,9.399999999999975,6661.872885643299,1.0309210526315788,0.030921052631578867,63616.2,5633.4,2.685589519650655,0.03297336213102951,30.32751091703057,2097.64,1929321,15129,0,1,0
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,10.5,7661.087845044069,1.0352704064494458,0.03527040644944575,73158.0,8650.8,3.033707865168539,0.03897810218978102,25.65543071161049,2851.56,1876900,26244,0,1,0
2320,M17179,M,299.2,308.8,1700,33.5,185,0,0,0,0,0,0,9.600000000000025,5963.790054064623,1.0320855614973263,0.03208556149732629,56950.0,6197.5,5.522388059701493,0.019705882352941177,50.74626865671642,1122.25,2890000,34225,0,1,0
6917,M21776,M,300.9,311.3,1603,31.8,190,0,0,0,0,0,0,10.400000000000034,5338.1314051267045,1.0345629777334664,0.034562977733466387,50975.4,6042.0,5.9748427672955975,0.0198378041172801,50.40880503144654,1011.24,2569609,36100,0,1,0
259,L47438,L,298.1,308.2,1482,37.9,17,0,0,0,0,0,0,10.099999999999966,5881.878261610027,1.033881247903388,0.033881247903388007,56167.799999999996,644.3,0.44854881266490765,0.025573549257759783,39.10290237467019,1436.4099999999999,2196324,289,1,0,0
6118,L53297,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0,10.199999999999989,7337.001146899746,1.033909574468085,0.03390957446808507,70063.2,3818.4,1.936936936936937,0.028136882129277566,35.54054054054054,1971.36,2490084,7396,1,0,0
4924,M19783,M,303.4,312.2,1972,23.5,59,0,0,0,0,0,0,8.800000000000011,4852.922891755273,1.029004614370468,0.029004614370468067,46342.0,1386.5,2.5106382978723403,0.01191683569979716,83.91489361702128,552.25,3888784,3481,0,1,0
1586,L48765,L,298.2,308.3,1400,48.7,194,0,0,0,0,0,0,10.100000000000025,7139.792904058402,1.0338698859825621,0.033869885982562124,68180.0,9447.800000000001,3.983572895277207,0.03478571428571429,28.74743326488706,2371.69,1960000,37636,1,0,0
6969,L54148,L,300.9,311.2,1789,25.5,114,0,0,0,0,0,0,10.300000000000011,4777.262868681319,1.034230641409106,0.034230641409106054,45619.5,2907.0,4.470588235294118,0.014253773057574064,70.15686274509804,650.25,3200521,12996,1,0,0
999,M15858,M,296.4,307.2,2071,19.4,183,0,0,0,0,0,0,10.800000000000011,4207.367489344619,1.0364372469635628,0.03643724696356279,40177.399999999994,3550.2,9.43298969072165,0.009367455335586673,106.75257731958763,376.35999999999996,4289041,33489,0,1,0
5375,L52554,L,302.9,312.3,1515,40.8,183,0,0,0,0,0,0,9.400000000000034,6472.937503456409,1.0310333443380655,0.031033344338065483,61811.99999999999,7466.4,4.485294117647059,0.02693069306930693,37.13235294117647,1664.6399999999999,2295225,33489,1,0,0
7630,M22489,M,300.5,311.7,1269,64.0,87,0,0,0,0,0,0,11.199999999999989,8504.919631798288,1.037271214642263,0.03727121464226286,81216.0,5568.0,1.359375,0.0504334121355398,19.828125,4096.0,1610361,7569,0,1,0
3699,H33112,H,302.2,311.3,1758,26.4,4,0,0,0,0,0,0,9.100000000000025,4860.169498809553,1.0301125082726672,0.03011250827266719,46411.2,105.6,0.15151515151515152,0.015017064846416382,66.5909090909091,696.9599999999999,3090564,16,0,0,1
5338,M20197,M,303.3,312.6,1482,44.4,73,0,0,0,0,0,0,9.300000000000011,6890.6436626777095,1.0306627101879329,0.030662710187932776,65800.8,3241.2,1.6441441441441442,0.029959514170040485,33.37837837837838,1971.36,2196324,5329,0,1,0
344,L47523,L,297.5,308.3,1388,48.6,27,0,0,0,0,0,0,10.800000000000011,7064.059577155866,1.0363025210084034,0.0363025210084034,67456.8,1312.2,0.5555555555555556,0.03501440922190202,28.559670781893004,2361.96,1926544,729,1,0,0
2076,L49255,L,299.5,309.4,1390,58.8,195,1,0,0,0,1,0,9.899999999999975,8558.955025440031,1.0330550918196995,0.033055091819699414,81732.0,11466.0,3.316326530612245,0.042302158273381296,23.639455782312925,3457.4399999999996,1932100,38025,1,0,0
1283,L48462,L,298.3,309.4,1546,36.1,94,0,0,0,0,0,0,11.099999999999966,5844.472365081283,1.0372108615487763,0.037210861548776286,55810.600000000006,3393.4,2.6038781163434903,0.023350582147477362,42.825484764542935,1303.21,2390116,8836,1,0,0
6742,M21601,M,301.7,311.1,1506,39.5,158,0,0,0,0,0,0,9.400000000000034,6229.464072803201,1.0311567782565463,0.031156778256546353,59487.0,6241.0,4.0,0.026228419654714476,38.12658227848101,1560.25,2268036,24964,0,1,0
5774,H35187,H,301.6,311.2,1395,46.8,95,0,0,0,0,0,0,9.599999999999966,6836.733932742107,1.0318302387267904,0.03183023872679033,65285.99999999999,4446.0,2.0299145299145303,0.03354838709677419,29.80769230769231,2190.24,1946025,9025,0,0,1
817,L47996,L,296.8,307.6,1434,48.3,138,0,0,0,0,0,0,10.800000000000011,7253.120623048899,1.0363881401617252,0.036388140161725105,69262.2,6665.4,2.857142857142857,0.03368200836820084,29.68944099378882,2332.89,2056356,19044,1,0,0
2569,L49748,L,299.6,309.2,1450,43.1,160,0,0,0,0,0,0,9.599999999999966,6544.4610962031375,1.0320427236315086,0.03204272363150856,62495.0,6896.0,3.7122969837587005,0.029724137931034483,33.64269141531322,1857.6100000000001,2102500,25600,1,0,0
7073,M21932,M,300.7,310.6,1439,41.7,184,0,0,0,0,0,0,9.900000000000034,6283.84504163684,1.0329231792484204,0.03292317924842047,60006.3,7672.8,4.4124700239808154,0.028978457261987493,34.5083932853717,1738.8900000000003,2070721,33856,0,1,0
6189,L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,9.899999999999975,6969.623301988956,1.0328903654485049,0.032890365448504905,66555.0,1606.5,0.7625272331154684,0.0316551724137931,31.59041394335512,2106.81,2102500,1225,1,0,0
4647,L51826,L,303.3,311.4,1497,46.0,234,1,1,0,0,0,0,8.099999999999966,7211.211777050011,1.0267062314540059,0.026706231454005823,68862.0,10764.0,5.086956521739131,0.03072812291249165,32.54347826086956,2116.0,2241009,54756,1,0,0
117,L47296,L,298.9,308.7,1564,34.1,99,0,0,0,0,0,0,9.800000000000011,5584.955867943743,1.0327868852459017,0.03278688524590168,53332.4,3375.9,2.903225806451613,0.021803069053708442,45.86510263929618,1162.8100000000002,2446096,9801,1,0,0
793,L47972,L,296.8,307.8,1373,42.9,74,0,0,0,0,0,0,11.0,6168.171600131664,1.0370619946091644,0.03706199460916442,58901.7,3174.6,1.724941724941725,0.031245447924253458,32.00466200466201,1840.4099999999999,1885129,5476,1,0,0
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,9.600000000000025,5657.411466511036,1.0316936282601519,0.03169362826015195,54024.3,2728.5,2.64797507788162,0.019073083778966132,52.429906542056074,1030.41,2832489,7225,1,0,0
9918,M24777,M,298.5,308.8,1557,36.0,21,0,0,0,0,0,0,10.300000000000011,5869.751713967169,1.0345058626465662,0.0345058626465662,56052.0,756.0,0.5833333333333334,0.023121387283236993,43.25,1296.0,2424249,441,0,1,0
5370,H34783,H,303.0,312.5,1507,37.9,163,0,0,0,0,0,0,9.5,5981.100229585904,1.0313531353135315,0.03135313531353135,57115.299999999996,6177.7,4.300791556728233,0.025149303251493033,39.76253298153034,1436.4099999999999,2271049,26569,0,0,1
2464,L49643,L,298.9,308.5,1580,39.1,119,0,0,0,0,0,0,9.600000000000025,6469.377031782342,1.0321177651388425,0.032117765138842506,61778.0,4652.900000000001,3.043478260869565,0.024746835443037976,40.409207161125316,1528.8100000000002,2496400,14161,1,0,0
3220,M18079,M,300.6,309.6,1503,38.4,68,0,0,0,0,0,0,9.0,6043.921610682187,1.029940119760479,0.02994011976047904,57715.2,2611.2,1.7708333333333335,0.02554890219560878,39.140625,1474.56,2259009,4624,0,1,0
9536,M24395,M,299.3,310.6,1609,31.4,99,0,0,0,0,0,0,11.300000000000011,5290.714300008522,1.037754761109255,0.037754761109254964,50522.6,3108.6,3.1528662420382165,0.019515226848974516,51.24203821656051,985.9599999999999,2588881,9801,0,1,0
4954,L52133,L,303.7,312.5,1670,26.1,139,0,0,0,0,0,0,8.800000000000011,4564.41996640061,1.0289759631215014,0.02897596312150152,43587.0,3627.9,5.325670498084291,0.01562874251497006,63.984674329501914,681.21,2788900,19321,1,0,0
1464,L48643,L,298.8,310.1,1607,39.5,105,0,0,0,0,0,0,11.300000000000011,6647.243535853084,1.037817938420348,0.0378179384203481,63476.5,4147.5,2.6582278481012658,0.024579962663347853,40.68354430379747,1560.25,2582449,11025,1,0,0
415,L47594,L,297.4,308.4,1588,32.5,207,0,0,0,0,0,0,11.0,5404.58656172564,1.0369872225958305,0.03698722259583053,51610.0,6727.5,6.369230769230769,0.020465994962216624,48.86153846153846,1056.25,2521744,42849,1,0,0
1994,M16853,M,298.3,308.0,1463,42.5,190,0,0,0,0,0,0,9.699999999999989,6511.212573952646,1.0325175997318137,0.03251759973181357,62177.5,8075.0,4.470588235294118,0.029049897470950103,34.423529411764704,1806.25,2140369,36100,0,1,0
2313,M17172,M,299.1,308.6,1441,36.2,169,0,0,0,0,0,0,9.5,5462.622250012957,1.0317619525242394,0.031761952524239384,52164.200000000004,6117.8,4.668508287292817,0.02512144344205413,39.80662983425414,1310.4400000000003,2076481,28561,0,1,0
6334,M21193,M,300.4,309.9,1415,31.8,192,0,0,0,0,0,0,9.5,4712.07482111933,1.031624500665779,0.031624500665778967,44997.0,6105.6,6.037735849056603,0.02247349823321555,44.496855345911946,1011.24,2002225,36864,0,1,0
9716,L56895,L,299.1,310.1,1373,55.6,108,0,0,0,0,0,0,11.0,7994.180442128683,1.0367769976596457,0.0367769976596456,76338.8,6004.8,1.9424460431654675,0.0404952658412236,24.694244604316545,3091.36,1885129,11664,1,0,0
7071,L54250,L,300.7,310.7,1333,61.0,177,0,0,0,0,0,0,10.0,8515.077448044896,1.033255736614566,0.03325573661456602,81313.0,10797.0,2.901639344262295,0.04576144036009002,21.852459016393443,3721.0,1776889,31329,1,0,0
2058,L49237,L,299.5,309.3,1520,42.3,149,0,0,0,0,0,0,9.800000000000011,6733.061375173645,1.032721202003339,0.03272120200333894,64295.99999999999,6302.7,3.522458628841608,0.02782894736842105,35.93380614657211,1789.2899999999997,2310400,22201,1,0,0
6321,M21180,M,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,9.399999999999975,7169.114435491908,1.03125,0.031249999999999917,68460.0,8242.5,2.9904761904761905,0.040260736196319015,24.83809523809524,2756.25,1700416,24649,0,1,0
8074,L55253,L,300.5,312.0,1558,36.7,113,0,0,0,0,0,0,11.5,5987.728990084979,1.038269550748752,0.03826955074875208,57178.600000000006,4147.1,3.0790190735694822,0.023555840821566112,42.452316076294274,1346.89,2427364,12769,1,0,0
5075,L52254,L,304.1,313.1,1666,34.6,33,0,0,0,0,0,0,9.0,6036.423676215621,1.0295955277869122,0.0295955277869122,57643.600000000006,1141.8,0.9537572254335259,0.020768307322929173,48.15028901734104,1197.16,2775556,1089,1,0,0
9655,L56834,L,299.1,310.0,1367,56.3,203,1,0,0,0,1,0,10.899999999999975,8059.452265494767,1.036442661317285,0.0364426613172851,76962.09999999999,11428.9,3.6056838365896984,0.041185076810534016,24.280639431616343,3169.6899999999996,1868689,41209,1,0,0
5995,L53174,L,300.6,310.4,1608,39.2,221,0,0,0,0,0,0,9.799999999999956,6600.863156310587,1.032601463739188,0.032601463739188145,63033.600000000006,8663.2,5.637755102040816,0.02437810945273632,41.0204081632653,1536.6400000000003,2585664,48841,1,0,0
7277,M22136,M,300.1,310.3,1350,48.8,50,0,0,0,0,0,0,10.199999999999989,6898.9374672831855,1.0339886704431855,0.03398867044318556,65880.0,2440.0,1.0245901639344264,0.036148148148148145,27.66393442622951,2381.4399999999996,1822500,2500,0,1,0
8413,M23272,M,298.6,309.7,1314,49.7,136,0,0,0,0,0,0,11.099999999999966,6838.807383893478,1.037173476222371,0.037173476222370945,65305.8,6759.200000000001,2.736418511066398,0.0378234398782344,26.438631790744466,2470.09,1726596,18496,0,1,0
6693,M21552,M,301.8,311.0,1839,23.6,30,0,0,0,0,0,0,9.199999999999989,4544.879260095282,1.0304837640821736,0.030483764082173587,43400.4,708.0,1.271186440677966,0.012833061446438282,77.92372881355932,556.96,3381921,900,0,1,0
1683,H31096,H,297.9,307.4,1604,36.1,225,1,1,0,0,0,0,9.5,6063.734588350827,1.0318898959382343,0.03188989593823431,57904.4,8122.5,6.232686980609418,0.022506234413965088,44.43213296398892,1303.21,2572816,50625,0,0,1
8725,M23584,M,297.2,308.6,1513,39.0,78,0,0,0,0,0,0,11.400000000000034,6179.198590345764,1.0383580080753703,0.03835800807537024,59007.0,3042.0,2.0,0.025776602775941838,38.794871794871796,1521.0,2289169,6084,0,1,0
9045,L56224,L,297.4,308.4,1378,39.9,63,0,0,0,0,0,0,11.0,5757.722519940157,1.0369872225958305,0.03698722259583053,54982.2,2513.7,1.5789473684210527,0.02895500725689405,34.53634085213033,1592.01,1898884,3969,1,0,0
9754,L56933,L,298.5,309.8,1593,35.1,203,0,0,0,0,0,0,11.300000000000011,5855.331803687192,1.03785594639866,0.03785594639866,55914.3,7125.3,5.783475783475783,0.022033898305084745,45.38461538461538,1232.01,2537649,41209,1,0,0
4978,L52157,L,303.7,312.7,1540,44.8,196,0,0,0,0,0,0,9.0,7224.825345215567,1.0296345077378992,0.029634507737899243,68992.0,8780.8,4.375,0.029090909090909087,34.375,2007.0399999999997,2371600,38416,1,0,0
5213,L52392,L,303.7,312.5,1397,45.7,187,0,0,0,0,0,0,8.800000000000011,6685.612854128926,1.0289759631215014,0.02897596312150152,63842.9,8545.9,4.091903719912472,0.03271295633500358,30.568927789934353,2088.4900000000002,1951609,34969,1,0,0
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,9.800000000000011,5139.394253860614,1.032568959787305,0.03256895978730479,49077.6,62.4,0.06410256410256411,0.019834710743801654,50.416666666666664,973.4399999999999,2474329,4,1,0,0
4820,L51999,L,303.6,312.2,1696,30.7,5,0,0,0,0,0,0,8.599999999999966,5452.464433766349,1.02832674571805,0.02832674571804995,52067.2,153.5,0.16286644951140067,0.018101415094339622,55.244299674267104,942.49,2876416,25,1,0,0
5766,L52945,L,301.7,311.3,1708,30.5,77,0,0,0,0,0,0,9.600000000000025,5455.270923203557,1.0318196884322175,0.03181968843221752,52094.0,2348.5,2.5245901639344264,0.017857142857142856,56.0,930.25,2917264,5929,1,0,0
3446,M18305,M,301.6,310.6,1599,36.1,208,0,0,0,0,0,0,9.0,6044.832672551729,1.029840848806366,0.029840848806366047,57723.9,7508.8,5.761772853185596,0.02257661038148843,44.29362880886426,1303.21,2556801,43264,0,1,0
3651,L50830,L,302.1,311.4,1446,39.7,95,0,0,0,0,0,0,9.299999999999956,6011.5632063502135,1.0307845084409135,0.030784508440913457,57406.200000000004,3771.5000000000005,2.392947103274559,0.02745504840940526,36.423173803526446,1576.0900000000001,2090916,9025,1,0,0
4262,L51441,L,302.7,311.1,1730,28.1,135,0,0,0,0,0,0,8.400000000000034,5090.741455632021,1.0277502477700695,0.02775024777006949,48613.0,3793.5,4.804270462633451,0.01624277456647399,61.56583629893238,789.6100000000001,2992900,18225,1,0,0
629,M15488,M,298.4,310.1,1335,57.8,96,0,0,0,0,0,0,11.700000000000044,8080.490464298307,1.0392091152815015,0.03920911528150149,77163.0,5548.799999999999,1.6608996539792389,0.043295880149812734,23.09688581314879,3340.8399999999997,1782225,9216,0,1,0
4337,H33750,H,301.6,309.9,1423,53.6,95,0,0,0,0,0,0,8.299999999999955,7987.268938290786,1.027519893899204,0.02751989389920409,76272.8,5092.0,1.7723880597014925,0.037666900913562895,26.548507462686565,2872.96,2024929,9025,0,0,1
5048,M19907,M,304.1,313.3,1680,29.3,158,0,0,0,0,0,0,9.199999999999989,5154.725226010132,1.030253206182177,0.030253206182176876,49224.0,4629.400000000001,5.392491467576792,0.01744047619047619,57.33788395904437,858.49,2822400,24964,0,1,0
306,L47485,L,297.8,308.4,2129,19.2,148,0,0,0,0,0,0,10.599999999999966,4280.608486075309,1.035594358629953,0.035594358629952874,40876.799999999996,2841.6,7.708333333333334,0.009018318459370596,110.88541666666667,368.64,4532641,21904,1,0,0
1203,M16062,M,297.0,308.1,1355,51.4,76,0,0,0,0,0,0,11.100000000000025,7293.416784818944,1.0373737373737375,0.037373737373737455,69647.0,3906.4,1.4785992217898833,0.03793357933579335,26.361867704280158,2641.96,1836025,5776,0,1,0
8348,L55527,L,298.7,309.6,1665,31.1,178,0,0,0,0,0,0,10.900000000000034,5422.545999728663,1.036491463006361,0.03649146300636101,51781.5,5535.8,5.723472668810289,0.01867867867867868,53.536977491961416,967.21,2772225,31684,1,0,0
6026,L53205,L,300.7,311.0,1336,53.3,68,0,0,0,0,0,0,10.300000000000011,7456.968098364829,1.034253408713003,0.03425340871300303,71208.8,3624.3999999999996,1.275797373358349,0.03989520958083832,25.065666041275797,2840.89,1784896,4624,1,0,0
5029,M19888,M,303.9,313.2,1630,29.3,104,0,0,0,0,0,0,9.300000000000011,5001.310784759831,1.0306021717670286,0.030602171767028667,47759.0,3047.2000000000003,3.5494880546075085,0.017975460122699388,55.63139931740614,858.49,2656900,10816,0,1,0
5371,H34784,H,303.0,312.4,1627,37.1,168,0,0,0,0,0,0,9.399999999999975,6321.062442606368,1.031023102310231,0.031023102310230942,60361.700000000004,6232.8,4.528301886792453,0.022802704363859866,43.854447439353095,1376.41,2647129,28224,0,0,1
5341,L52520,L,303.5,312.7,1393,49.3,82,0,0,0,0,0,0,9.199999999999989,7191.618710867123,1.030313014827018,0.030313014827018085,68674.9,4042.6,1.6632860040567952,0.03539124192390524,28.25557809330629,2430.49,1940449,6724,1,0,0
8659,L55838,L,297.4,308.5,1496,36.4,126,0,0,0,0,0,0,11.100000000000025,5702.451433188001,1.0373234700739746,0.03732347007397453,54454.4,4586.4,3.4615384615384617,0.024331550802139036,41.0989010989011,1324.9599999999998,2238016,15876,1,0,0
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,9.5,6289.636044094958,1.0314361350099273,0.0314361350099272,60061.600000000006,5597.0,3.756476683937824,0.02480719794344473,40.310880829015545,1489.96,2421136,21025,1,0,0
4856,L52035,L,303.7,312.3,1375,46.2,98,0,0,0,0,0,0,8.600000000000023,6652.322443976386,1.0283174185051038,0.028317418505103796,63525.00000000001,4527.6,2.121212121212121,0.033600000000000005,29.76190476190476,2134.44,1890625,9604,1,0,0
4822,L52001,L,303.5,311.9,1405,45.6,10,0,0,0,0,0,0,8.399999999999977,6709.185271006363,1.0276771004942338,0.027677100494233862,64068.0,456.0,0.21929824561403508,0.032455516014234874,30.811403508771928,2079.36,1974025,100,1,0,0
9965,L57144,L,298.3,307.9,1766,26.5,145,0,0,0,0,0,0,9.599999999999966,4900.779819844957,1.0321823667448875,0.03218236674488758,46799.0,3842.5,5.471698113207547,0.015005662514156285,66.64150943396227,702.25,3118756,21025,1,0,0
4046,M18905,M,301.8,310.9,1881,20.9,23,0,0,0,0,0,0,9.099999999999966,4116.837261043673,1.0301524188204108,0.030152418820410753,39312.899999999994,480.7,1.1004784688995215,0.01111111111111111,90.0,436.80999999999995,3538161,529,0,1,0
8877,M23736,M,298.1,309.3,1752,25.2,77,0,0,0,0,0,0,11.199999999999989,4623.419076435027,1.037571284803757,0.037571284803757085,44150.4,1940.3999999999999,3.055555555555556,0.014383561643835616,69.52380952380953,635.04,3069504,5929,0,1,0
5181,L52360,L,304.0,313.2,1584,38.7,104,0,0,0,0,0,0,9.199999999999989,6419.40476463924,1.0302631578947368,0.030263157894736804,61300.8,4024.8,2.6873385012919893,0.024431818181818183,40.93023255813953,1497.6900000000003,2509056,10816,1,0,0
6997,M21856,M,300.5,310.6,1621,32.0,184,0,0,0,0,0,0,10.100000000000025,5432.023137566992,1.0336106489184693,0.0336106489184693,51872.0,5888.0,5.75,0.01974090067859346,50.65625,1024.0,2627641,33856,0,1,0
7585,L54764,L,300.4,311.2,1472,37.3,187,0,0,0,0,0,0,10.800000000000011,5749.700986697991,1.0359520639147803,0.035952063914780334,54905.6,6975.099999999999,5.013404825737266,0.025339673913043478,39.46380697050939,1391.2899999999997,2166784,34969,1,0,0
5832,L53011,L,301.3,311.3,1474,50.7,10,0,0,0,0,0,0,10.0,7825.895795651391,1.0331895121141719,0.03318951211417192,74731.8,507.0,0.1972386587771203,0.034396200814111266,29.072978303747533,2570.4900000000002,2172676,100,1,0,0
4609,M19468,M,303.0,311.2,1519,38.0,139,0,0,0,0,0,0,8.199999999999989,6044.633705017001,1.027062706270627,0.027062706270627027,57722.0,5282.0,3.6578947368421053,0.025016458196181698,39.973684210526315,1444.0,2307361,19321,0,1,0
7002,L54181,L,300.5,310.5,1564,38.2,199,0,0,0,0,0,0,10.0,6256.46082567305,1.0332778702163061,0.033277870216306155,59744.8,7601.8,5.209424083769633,0.024424552429667522,40.94240837696335,1459.2400000000002,2446096,39601,1,0,0
5052,L52231,L,303.9,313.0,1480,39.9,176,0,0,0,0,0,0,9.100000000000025,6183.910979326149,1.0299440605462324,0.029944060546232398,59052.0,7022.4,4.4110275689223055,0.026959459459459458,37.092731829573935,1592.01,2190400,30976,1,0,0
9923,H39336,H,298.6,308.8,1566,39.1,36,0,0,0,0,0,0,10.199999999999989,6412.053437829839,1.0341594105827192,0.03415941058271932,61230.600000000006,1407.6000000000001,0.9207161125319693,0.02496807151979566,40.051150895140665,1528.8100000000002,2452356,1296,0,0,1
