udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w
8552,M23411,M,298.2,309.1,1457,49.0,77,0,0,0,0,0,0,10.900000000000034,7476.25747725787
8464,M23323,M,298.7,309.9,1411,45.1,51,0,0,0,0,0,0,11.199999999999989,6663.956808770181
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0,11.100000000000023,7881.041218697402
5457,M20316,M,303.1,312.6,1567,32.9,132,0,0,0,0,0,0,9.5,5398.753671365475
1370,M16229,M,298.7,310.3,1481,41.5,83,0,0,0,0,0,0,11.600000000000023,6436.23322928697
138,L47317,L,298.7,308.6,1297,55.3,148,0,0,0,0,0,0,9.900000000000034,7510.93018817799
409,M15268,M,297.4,308.6,1434,44.4,193,0,0,0,0,0,0,11.200000000000045,6667.464920566689
4635,L51814,L,303.0,311.2,1755,30.4,205,0,0,0,0,0,0,8.199999999999989,5587.008375144087
9538,M24397,M,299.3,310.6,1457,42.1,104,0,0,0,0,0,0,11.300000000000011,6423.478363113394
4389,L51568,L,302.0,309.8,1701,27.2,4,0,0,0,0,0,0,7.800000000000011,4845.089854072322
6338,M21197,M,300.4,309.8,1435,43.6,203,0,0,0,0,0,0,9.400000000000034,6551.896198816634
7119,L54298,L,300.9,310.5,1565,35.9,81,0,0,0,0,0,0,9.600000000000023,5883.522361765404
7114,L54293,L,300.9,310.4,1561,32.7,67,0,0,0,0,0,0,9.5,5345.388484156498
4011,M18870,M,302.1,311.1,1605,37.6,171,0,0,0,0,0,0,9.0,6319.627781961228
7522,M22381,M,300.2,311.6,1467,40.7,23,0,0,0,0,0,0,11.400000000000034,6252.491946954015
7553,L54732,L,300.3,311.3,1525,40.7,105,0,0,0,0,0,0,11.0,6499.693400889483
452,H29865,H,297.5,308.6,1440,46.1,84,0,0,0,0,0,0,11.100000000000023,6951.716223863495
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0,9.699999999999989,7387.078133797968
1986,L49165,L,298.1,307.7,1537,40.8,169,0,0,0,0,0,0,9.599999999999966,6566.933955651816
2450,L49629,L,299.3,308.8,1772,25.2,89,0,0,0,0,0,0,9.5,4676.197833015335
4638,M19497,M,303.1,311.3,1847,24.7,212,0,0,0,0,0,0,8.199999999999989,4777.4094763384865
1220,M16079,M,296.9,308.1,1357,41.8,127,0,0,0,0,0,0,11.200000000000045,5939.976781750413
8819,M23678,M,297.4,308.7,1481,48.0,117,0,0,0,0,0,0,11.300000000000011,7444.317951946374
591,L47770,L,297.5,309.4,1517,36.7,233,0,0,0,0,0,0,11.899999999999977,5830.157174556427
920,L48099,L,295.4,305.8,1407,50.7,192,0,0,0,0,0,0,10.400000000000034,7470.1732594854175
5422,M20281,M,302.6,312.3,1566,36.6,46,0,0,0,0,0,0,9.699999999999989,6002.075596536371
5593,L52772,L,302.5,311.9,1437,46.7,65,0,0,0,0,0,0,9.399999999999977,7027.522854594617
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,10.699999999999989,7706.766602227266
3189,M18048,M,300.1,309.2,1438,51.0,211,0,0,0,0,0,0,9.099999999999966,7679.9374009656085
3459,L50638,L,301.5,310.4,1329,46.6,24,0,0,0,0,0,0,8.899999999999977,6485.441042217698
339,L47518,L,297.5,308.2,1563,38.2,15,0,0,0,0,0,0,10.699999999999989,6252.460531027478
6291,L53470,L,301.0,310.5,1932,21.7,79,0,0,0,0,0,0,9.5,4390.312901538664
2855,L50034,L,300.5,309.3,1470,40.8,219,0,0,0,0,0,0,8.800000000000011,6280.672033056713
3388,M18247,M,301.6,310.8,1290,65.3,63,0,0,0,0,0,0,9.199999999999989,8821.27801201478
3881,L51060,L,302.5,311.6,1595,29.5,35,0,0,0,0,0,0,9.100000000000023,4927.326277767792
1867,M16726,M,298.1,307.9,1662,28.9,76,0,0,0,0,0,0,9.799999999999955,5029.878333956473
2656,M17515,M,299.8,309.4,1751,27.0,173,0,0,0,0,0,0,9.599999999999966,4950.835862792155
2665,M17524,M,299.9,309.4,1487,42.2,198,0,0,0,0,0,0,9.5,6571.3112414158195
8397,H37810,H,298.6,309.6,1593,33.3,95,0,0,0,0,0,0,11.0,5555.058377857079
7423,L54602,L,300.0,311.2,1351,44.1,206,0,0,0,0,0,0,11.199999999999989,6239.108762249722
6019,M20878,M,300.8,310.9,1557,31.6,52,0,0,0,0,0,0,10.099999999999966,5152.337615593405
7262,L54441,L,300.4,310.5,1818,25.1,14,0,0,0,0,0,0,10.100000000000023,4778.550921669292
5353,M20212,M,303.4,312.8,1590,36.3,113,0,0,0,0,0,0,9.400000000000034,6044.110106241402
6278,L53457,L,301.2,310.8,1461,40.6,47,0,0,0,0,0,0,9.600000000000023,6211.619826530811
7480,M22339,M,300.1,311.3,1523,34.1,135,0,0,0,0,0,0,11.199999999999989,5438.547178310947
2817,L49996,L,300.1,309.4,1434,47.3,127,0,0,0,0,0,0,9.299999999999955,7102.952494207307
777,L47956,L,296.7,307.8,1468,39.2,35,0,0,0,0,0,0,11.100000000000023,6026.161140213894
9968,M24827,M,298.3,307.9,1609,32.4,151,0,0,0,0,0,0,9.599999999999966,5459.208385996054
9353,L56532,L,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,10.5,5200.592478752544
3745,L50924,L,302.5,311.4,1409,53.1,126,0,0,0,0,0,0,8.899999999999977,7834.912166567193
4247,L51426,L,302.6,311.0,1537,35.5,91,0,0,0,0,0,0,8.399999999999977,5713.876358471556
6785,M21644,M,301.3,310.7,1391,52.5,61,0,0,0,0,0,0,9.399999999999977,7647.421917000955
3183,M18042,M,300.1,309.3,1443,50.3,196,0,0,0,0,0,0,9.199999999999989,7600.863513874753
8347,L55526,L,298.7,309.7,1601,35.7,176,0,0,0,0,0,0,11.0,5985.330907692738
522,L47701,L,297.5,309.4,1497,35.8,44,0,0,0,0,0,0,11.899999999999977,5612.203948225878
9250,L56429,L,298.3,309.0,1657,32.2,179,0,0,0,0,0,0,10.699999999999989,5587.364422311495
2131,L49310,L,299.4,309.0,1391,58.2,135,0,0,0,0,0,0,9.600000000000023,8477.713439418201
2688,L49867,L,299.9,309.4,1348,52.8,31,0,0,0,0,0,0,9.5,7453.365738788712
9937,H39350,H,298.3,308.2,1534,33.2,75,0,0,0,0,0,0,9.899999999999977,5333.251464538129
2856,L50035,L,300.5,309.3,1528,37.0,221,0,0,0,0,0,0,8.800000000000011,5920.4360754450845
1855,M16714,M,297.6,307.2,1470,42.6,44,0,0,0,0,0,0,9.599999999999966,6557.760505103334
8176,M23035,M,299.9,311.3,1445,41.2,169,0,0,0,0,0,0,11.400000000000034,6234.385901293825
8215,L55394,L,299.2,310.5,1391,45.8,38,0,0,0,0,0,0,11.300000000000011,6671.465215212261
4326,L51505,L,301.6,310.2,1384,57.1,68,0,0,0,0,0,0,8.599999999999966,8275.625255988281
7406,M22265,M,299.8,310.8,1530,35.2,163,0,0,0,0,0,0,11.0,5639.787131724397
1691,M16550,M,297.9,307.4,1435,42.9,18,0,0,0,0,0,0,9.5,6446.7052047989355
385,L47564,L,297.5,308.5,1712,26.8,136,0,0,0,0,0,0,11.0,4804.709916498182
3942,L51121,L,302.2,311.4,1987,19.9,200,0,0,0,0,0,0,9.199999999999989,4140.755253113002
1292,M16151,M,298.6,309.7,1675,28.4,115,0,0,0,0,0,0,11.099999999999966,4981.518751042216
4632,L51811,L,303.0,311.2,1383,44.6,198,0,0,0,0,0,0,8.199999999999989,6459.30299133983
8855,M23714,M,297.7,309.0,1433,41.8,16,0,0,0,0,0,0,11.300000000000011,6272.650499814547
557,L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0,11.899999999999977,7119.4458556386535
2222,L49401,L,299.6,309.0,1372,60.4,149,0,0,0,0,0,0,9.399999999999977,8678.000443060062
8647,L55826,L,297.5,308.6,1497,43.9,91,0,0,0,0,0,0,11.100000000000023,6882.004282880336
5983,L53162,L,300.7,310.8,1486,37.1,186,0,0,0,0,0,0,10.100000000000023,5773.262931599915
3614,L50793,L,301.7,310.9,1557,39.4,2,0,0,0,0,0,0,9.199999999999989,6424.117153619624
1187,L48366,L,297.3,308.4,1417,47.8,31,0,0,0,0,0,0,11.099999999999966,7092.941285617867
2841,H32254,H,300.4,309.4,1487,38.9,185,0,0,0,0,0,0,9.0,6057.440931068136
2771,L49950,L,300.0,309.6,1364,45.9,16,0,0,0,0,0,0,9.600000000000023,6556.25254062961
5924,M20783,M,300.4,310.3,1537,35.0,33,0,0,0,0,0,0,9.900000000000034,5633.399226662098
1770,L48949,L,298.4,307.9,1981,23.2,16,0,0,0,0,0,0,9.5,4812.836169495467
4460,L51639,L,302.6,310.4,1743,26.3,191,0,0,0,0,0,0,7.7999999999999545,4800.447822464812
3827,H33240,H,302.3,310.8,1438,43.8,119,0,0,0,0,0,0,8.5,6595.710944358699
4584,M19443,M,302.9,311.2,1467,37.7,73,0,0,0,0,0,0,8.300000000000011,5791.620304672392
2689,L49868,L,299.9,309.4,1322,53.9,33,0,0,0,0,0,0,9.5,7461.889926855453
5068,M19927,M,304.2,313.2,1396,50.5,11,0,0,0,0,0,0,9.0,7382.533296425775
223,L47402,L,298.4,308.6,1304,45.0,158,0,0,0,0,0,0,10.200000000000045,6144.955230421636
693,L47872,L,297.7,309.1,1479,42.1,58,0,0,0,0,0,0,11.400000000000034,6520.4698003052235
3535,M18394,M,302.0,311.1,1769,26.0,10,0,0,0,0,0,0,9.100000000000023,4816.480416973631
1398,L48577,L,299.1,310.2,1569,38.2,155,0,0,0,0,0,0,11.099999999999966,6276.462298900905
2787,M17646,M,300.2,309.5,1630,28.3,51,0,0,0,0,0,0,9.300000000000011,4830.617583914785
3924,M18783,M,302.6,311.4,1718,31.2,154,0,0,0,0,0,0,8.799999999999955,5613.1464260219545
5679,M20538,M,302.2,311.7,1584,36.2,63,0,0,0,0,0,0,9.5,6004.714534365387
5388,L52567,L,302.8,312.2,1433,50.0,216,0,0,0,0,0,0,9.399999999999977,7503.170454323622
6636,L53815,L,301.5,310.5,1534,39.3,119,0,0,0,0,0,0,9.0,6313.156101094833
5281,L52460,L,303.6,312.9,1480,41.4,135,0,0,0,0,0,0,9.299999999999955,6416.388835691793
8496,L55675,L,298.3,309.4,1668,27.1,136,0,0,0,0,0,0,11.099999999999966,4733.626146722957
9738,L56917,L,298.9,310.0,1791,27.6,166,0,0,0,0,0,0,11.100000000000023,5176.465047172974
2634,L49813,L,300.1,309.8,1532,39.8,115,0,0,0,0,0,0,9.699999999999989,6385.140460764086
489,L47668,L,297.4,309.2,1584,42.8,186,0,0,0,0,0,0,11.800000000000011,7099.496742288357
3224,H32637,H,300.6,309.5,1495,36.5,79,0,0,0,0,0,0,8.899999999999977,5714.295237492034
2529,L49708,L,298.8,308.6,1730,25.9,59,0,0,0,0,0,0,9.800000000000011,4692.178067646595
9986,H39399,H,298.7,308.5,1572,35.6,202,0,0,0,0,0,0,9.800000000000011,5860.452599712544
1864,M16723,M,297.9,307.7,1517,39.5,69,0,0,0,0,0,0,9.800000000000011,6274.964806402693
7060,L54239,L,300.6,310.5,1644,33.8,148,0,0,0,0,0,0,9.899999999999977,5818.983576685158
4233,L51412,L,302.2,310.9,1452,42.3,56,0,0,0,0,0,0,8.699999999999989,6431.845471547455
2339,L49518,L,299.3,308.3,1651,28.0,6,0,0,0,0,0,0,9.0,4840.984839671632
1823,L49002,L,298.1,307.6,1488,39.4,157,0,0,0,0,0,0,9.5,6139.426027351317
9079,L56258,L,297.3,308.1,1566,35.7,156,0,0,0,0,0,0,10.800000000000011,5854.483573670723
3127,L50306,L,300.0,309.4,1499,35.7,46,0,0,0,0,0,0,9.399999999999977,5604.004391400009
1787,L48966,L,298.4,308.2,1618,33.0,61,0,0,0,0,0,0,9.800000000000011,5591.406604859114
3332,L50511,L,301.7,310.8,1559,44.5,135,0,0,0,0,0,0,9.100000000000023,7264.9853713039565
8595,L55774,L,297.4,308.0,1356,51.9,184,0,0,0,0,0,0,10.600000000000023,7369.799374203222
5993,L53172,L,300.7,310.6,1288,47.2,216,0,0,0,0,0,0,9.900000000000034,6366.290904842548
4310,M19169,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0,8.599999999999966,6208.7819211670685
4834,L52013,L,303.4,311.9,1377,41.6,34,1,0,1,0,0,0,8.5,5998.682676470495
3617,M18476,M,301.8,311.1,1413,42.2,9,0,0,0,0,0,0,9.300000000000011,6244.292390128145
2511,L49690,L,299.1,309.0,1405,53.8,18,0,0,0,0,0,0,9.899999999999977,7915.661569739963
3999,L51178,L,302.1,311.0,1586,35.1,142,0,0,0,0,0,0,8.899999999999977,5829.602159854292
7684,L54863,L,300.7,311.7,1524,43.5,222,0,0,0,0,0,0,11.0,6942.291445902724
9640,L56819,L,299.3,310.4,1725,26.8,167,0,0,0,0,0,0,11.099999999999966,4841.194279181871
2055,M16914,M,299.6,309.4,1605,29.8,142,0,0,0,0,0,0,9.799999999999955,5008.641167618207
8217,L55396,L,299.2,310.6,1370,61.9,42,0,0,0,0,0,0,11.400000000000034,8880.549393412506
4423,M19282,M,302.6,310.2,2157,17.2,94,0,0,0,0,0,0,7.599999999999966,3885.1448028414247
2896,M17755,M,300.7,309.6,1473,48.1,87,0,0,0,0,0,0,8.900000000000034,7419.530785909551
2126,L49305,L,299.3,308.9,1258,69.4,119,1,0,0,1,0,0,9.599999999999966,9142.579164672921
3197,L50376,L,300.0,309.1,1489,40.3,7,0,0,0,0,0,0,9.100000000000023,6283.886929538887
8790,L55969,L,297.4,308.5,1471,43.9,45,0,0,0,0,0,0,11.100000000000023,6762.477154386757
1299,M16158,M,298.7,309.8,1343,53.6,134,0,0,0,0,0,0,11.100000000000023,7538.230628337684
611,L47790,L,298.1,310.0,1534,33.7,47,0,0,0,0,0,0,11.899999999999977,5413.571516714908
9482,L56661,L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0,10.700000000000045,7275.771506081281
3984,L51163,L,302.2,311.3,1389,46.9,106,0,0,0,0,0,0,9.100000000000023,6821.874199490627
5456,M20315,M,303.1,312.6,1895,23.5,129,0,0,0,0,0,0,9.5,4663.432494866249
9335,L56514,L,298.4,308.9,1402,44.8,201,0,0,0,0,0,0,10.5,6577.405931163782
5495,L52674,L,302.8,312.4,1368,49.5,10,0,0,0,0,0,0,9.599999999999966,7091.2029376828805
8721,L55900,L,297.3,308.8,1554,36.1,70,0,0,0,0,0,0,11.5,5874.715430359841
1778,H31191,H,298.6,308.2,1555,36.8,36,0,0,0,0,0,0,9.599999999999966,5992.48326696741
5773,L52952,L,301.6,311.3,1706,29.9,93,0,0,0,0,0,0,9.699999999999989,5341.691876800773
6990,M21849,M,300.7,311.1,1608,35.3,167,0,0,0,0,0,0,10.400000000000034,5944.1446280041755
4887,L52066,L,303.8,312.5,1372,45.7,180,0,0,0,0,0,0,8.699999999999989,6565.970533904717
6637,M21496,M,301.5,310.5,1774,25.5,121,0,0,0,0,0,0,9.0,4737.20756234805
5843,L53022,L,301.4,311.2,1355,50.6,37,0,0,0,0,0,0,9.800000000000011,7179.900570269234
7763,M22622,M,300.3,311.5,1400,43.8,0,0,0,0,0,0,0,11.199999999999989,6421.415383937536
247,L47426,L,297.9,308.1,1585,33.5,212,0,0,0,0,0,0,10.200000000000045,5560.3571974661345
3497,L50676,L,301.9,310.9,1309,48.0,124,0,0,0,0,0,0,9.0,6579.751653678462
8929,L56108,L,297.4,308.4,1531,41.5,213,0,0,0,0,0,0,11.0,6653.526721160263
1043,L48222,L,296.6,307.6,1542,37.4,88,0,0,0,0,0,0,11.0,6039.272053554874
187,L47366,L,298.1,308.3,1301,56.0,63,0,0,0,0,0,0,10.199999999999989,7629.462478997933
7871,M22730,M,300.6,312.1,1293,52.3,49,0,0,0,0,0,0,11.5,7081.558248236361
549,L47728,L,297.4,309.3,1332,53.2,115,0,0,0,0,0,0,11.900000000000034,7420.693175191379
7390,L54569,L,299.8,310.6,1707,32.5,124,0,0,0,0,0,0,10.800000000000011,5809.590214650925
2640,M17499,M,299.8,309.4,1412,47.8,130,0,0,0,0,0,0,9.599999999999966,7067.913264144268
3768,L50947,L,302.3,311.1,1630,35.6,183,0,0,0,0,0,0,8.800000000000011,6076.677950083617
5608,M20467,M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0,9.300000000000011,4659.767303437061
3835,M18694,M,302.3,311.1,1295,57.1,146,0,0,0,0,0,0,8.800000000000011,7743.449932445681
9458,M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0,10.800000000000011,4730.861545187797
4906,L52085,L,303.6,312.4,1363,53.1,7,0,0,0,0,0,0,8.799999999999955,7579.123692711912
2911,L50090,L,300.6,309.5,1576,38.8,124,0,0,0,0,0,0,8.899999999999977,6403.487361861051
9243,M24102,M,298.2,308.7,1269,60.9,163,0,0,0,0,0,0,10.5,8092.962587133058
1712,L48891,L,298.2,307.8,1355,51.3,70,0,0,0,0,0,0,9.600000000000023,7279.227258000231
3613,L50792,L,301.7,310.8,1622,37.8,0,0,0,0,0,0,0,9.100000000000023,6420.535737994532
5123,H34536,H,304.2,313.5,1684,29.8,156,0,0,0,0,0,0,9.300000000000011,5255.17241512091
2677,L49856,L,299.7,309.3,1592,34.2,8,0,0,0,0,0,0,9.600000000000023,5701.613675147044
2734,L49913,L,299.7,309.2,1422,40.4,140,0,0,0,0,0,0,9.5,6016.024267918309
2448,L49627,L,299.3,308.7,1408,48.7,85,0,0,0,0,0,0,9.399999999999977,7180.591720653022
8941,H38354,H,297.3,308.3,1935,19.3,24,0,0,0,0,0,0,11.0,3910.811614821254
1268,M16127,M,298.1,309.6,1549,38.7,43,0,0,0,0,0,0,11.5,6277.56185632966
8398,L55577,L,298.5,309.6,1724,26.4,100,0,0,0,0,0,0,11.100000000000023,4766.173046614146
8831,H38244,H,297.3,308.7,1430,42.8,153,0,0,0,0,0,0,11.399999999999977,6409.267892343657
7898,L55077,L,300.8,312.5,1434,50.7,121,0,0,0,0,0,0,11.699999999999989,7613.524132268721
1200,M16059,M,296.9,307.9,1979,20.4,68,0,0,0,0,0,0,11.0,4227.704065788856
1996,L49175,L,298.3,308.0,1451,47.1,196,0,0,0,0,0,0,9.699999999999989,7156.7679763633
7362,L54541,L,299.5,310.0,1502,38.5,52,0,0,0,0,0,0,10.5,6055.629279304565
1455,L48634,L,299.1,310.4,1428,46.9,87,0,0,0,0,0,0,11.299999999999955,7013.417103579997
8187,L55366,L,299.7,311.0,1827,25.4,194,0,0,0,0,0,0,11.300000000000011,4859.6040121319065
2476,L49655,L,298.9,308.5,1459,43.1,147,0,0,0,0,0,0,9.600000000000023,6585.081889214053
7881,H37294,H,300.7,312.4,1457,47.2,74,0,0,0,0,0,0,11.699999999999989,7201.619447481051
248,L47427,L,298.0,308.2,1469,45.5,214,0,0,0,0,0,0,10.199999999999989,6999.4160723205
614,L47793,L,298.1,309.9,1634,30.0,53,0,0,0,0,0,0,11.799999999999955,5133.362395965722
6872,L54051,L,301.0,311.3,1349,47.0,71,0,0,0,0,0,0,10.300000000000011,6639.546633851788
4088,L51267,L,301.9,310.4,1376,54.9,126,1,0,1,0,0,0,8.5,7910.7816291513855
226,L47405,L,298.3,308.5,1362,53.8,164,0,0,0,0,0,0,10.199999999999989,7673.40288824614
486,M15345,M,297.4,309.0,1685,30.7,177,0,0,0,0,0,0,11.600000000000023,5417.10057246244
3996,L51175,L,302.3,311.3,1621,31.6,135,0,0,0,0,0,0,9.0,5364.122848347405
9900,L57079,L,298.7,309.2,1586,31.4,180,0,0,0,0,0,0,10.5,5215.085692861105
219,L47398,L,298.3,308.6,1447,38.1,146,0,0,0,0,0,0,10.300000000000011,5773.2734035754265
5537,M20396,M,302.3,311.8,1363,54.0,119,1,0,0,0,0,0,9.5,7707.5834163171985
2726,L49905,L,299.8,309.4,1555,34.8,122,0,0,0,0,0,0,9.599999999999966,5666.804828545268
438,L47617,L,297.3,308.3,1538,38.5,47,0,0,0,0,0,0,11.0,6200.770859900414
3113,M17972,M,299.8,309.1,1355,56.7,7,0,0,0,0,0,0,9.300000000000011,8045.461706210782
6712,L53891,L,301.5,310.7,1426,46.1,81,0,0,0,0,0,0,9.199999999999989,6884.130093909265
4290,M19149,M,301.8,310.0,1781,23.9,198,0,0,0,0,0,0,8.199999999999989,4457.490624447925
7089,M21948,M,300.6,310.3,1614,32.7,0,0,0,0,0,0,0,9.699999999999989,5526.87829175438
8554,M23413,M,298.1,309.0,1661,38.2,82,0,0,0,0,0,0,10.899999999999977,6644.489406293437
652,L47831,L,297.6,309.1,1503,38.9,157,0,0,0,0,0,0,11.5,6122.618506654611
4083,L51262,L,302.0,310.4,1568,39.2,112,0,0,0,0,0,0,8.399999999999977,6436.662580282959
9608,L56787,L,298.9,310.1,1571,36.8,78,0,0,0,0,0,0,11.200000000000045,6054.142258781865
123,L47302,L,299.0,308.8,1310,50.7,112,0,0,0,0,0,0,9.800000000000011,6955.171975782444
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,9.5,5225.8822996139415
5817,L52996,L,301.3,311.0,1582,35.6,202,0,0,0,0,0,0,9.699999999999989,5897.732832535143
3822,L51001,L,302.3,310.9,1596,33.5,104,0,0,0,0,0,0,8.599999999999966,5598.946427227729
7824,L55003,L,300.0,311.3,1484,53.2,158,0,0,0,0,0,0,11.300000000000011,8267.499002990995
7521,L54700,L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0,11.400000000000034,5684.135948017572
764,L47943,L,296.7,307.8,1400,47.5,3,0,0,0,0,0,0,11.100000000000023,6963.8637154573735
4452,L51631,L,302.5,310.3,1549,40.9,170,0,0,0,0,0,0,7.800000000000011,6634.425837826437
449,L47628,L,297.5,308.6,1552,44.9,77,0,0,0,0,0,0,11.100000000000023,7297.375191562466
3095,L50274,L,300.0,309.3,1972,22.0,175,0,0,0,0,0,0,9.300000000000011,4543.161856111319
1168,L48347,L,297.0,308.1,1362,52.5,213,1,0,0,0,1,0,11.100000000000023,7487.986089831271
8132,H37545,H,299.9,311.2,1364,49.6,50,0,0,0,0,0,0,11.300000000000011,7084.75220076751
3847,L51026,L,302.3,310.9,1403,47.2,173,0,0,0,0,0,0,8.599999999999966,6934.709735632062
1245,L48424,L,297.1,308.4,1726,28.4,202,0,0,0,0,0,0,11.299999999999955,5133.19484435753
4512,L51691,L,302.5,310.2,1454,43.0,108,0,0,0,0,0,0,7.699999999999989,6547.288529591368
6186,L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,9.899999999999977,4358.499039933311
4153,M19012,M,302.0,310.5,1425,44.7,76,0,0,0,0,0,0,8.5,6670.386601734527
8599,L55778,L,297.6,308.3,1478,42.3,193,0,0,0,0,0,0,10.699999999999989,6547.016258228056
4550,L51729,L,302.6,310.6,1549,37.5,199,0,0,0,0,0,0,8.0,6082.908775513237
3715,M18574,M,302.3,311.4,1855,23.9,43,0,0,0,0,0,0,9.099999999999966,4642.697983352556
6881,M21740,M,300.9,311.3,1801,24.6,100,0,0,0,0,0,0,10.400000000000034,4639.566862674478
5784,H35197,H,301.8,311.1,1543,36.4,120,0,0,0,0,0,0,9.300000000000011,5881.605990246714
1021,L48200,L,296.3,307.3,1372,57.7,33,0,0,0,0,0,0,11.0,8290.076582194795
5494,L52673,L,302.8,312.4,1376,57.1,8,0,0,0,0,0,0,9.599999999999966,8227.78927184962
1799,M16658,M,298.0,307.5,1431,52.9,92,0,0,0,0,0,0,9.5,7927.274990582733
632,L47811,L,298.4,310.0,1554,37.3,103,0,0,0,0,0,0,11.600000000000023,6069.996829706982
7944,L55123,L,300.8,311.7,1753,29.0,8,0,0,0,0,0,0,10.899999999999977,5323.6381910181435
3902,H33315,H,302.2,311.1,1553,34.1,89,0,0,0,0,0,0,8.900000000000034,5545.6754877983585
5836,L53015,L,301.3,311.2,1668,30.1,18,0,0,0,0,0,0,9.899999999999977,5257.643801341735
2778,L49957,L,300.1,309.4,1464,41.7,30,0,0,0,0,0,0,9.299999999999955,6393.015386349085
9495,L56674,L,299.2,309.9,1516,41.4,219,0,0,0,0,0,0,10.699999999999989,6572.463158722134
1261,L48440,L,297.6,309.0,1528,33.8,22,0,0,0,0,0,0,11.399999999999977,5408.398360811996
7995,L55174,L,301.0,312.3,1424,43.5,136,0,0,0,0,0,0,11.300000000000011,6486.7605111322055
9646,L56825,L,299.4,310.5,1749,28.1,179,0,0,0,0,0,0,11.100000000000023,5146.651332890407
72,L47251,L,298.9,309.1,1452,45.5,196,0,0,0,0,0,0,10.200000000000045,6918.415341735443
2990,L50169,L,300.6,309.8,1502,42.4,133,0,0,0,0,0,0,9.199999999999989,6669.056660844508
9246,L56425,L,298.3,308.9,1708,27.3,170,0,0,0,0,0,0,10.599999999999966,4882.914629621544
6752,M21611,M,301.7,311.0,1505,37.1,190,0,0,0,0,0,0,9.300000000000011,5847.079886983764
4687,M19546,M,303.5,311.6,1562,34.2,107,0,0,0,0,0,0,8.100000000000023,5594.171206394274
9659,L56838,L,299.0,309.9,1548,34.5,214,0,0,0,0,0,0,10.899999999999977,5592.66324192055
80,L47259,L,298.8,308.9,1402,37.9,2,0,0,0,0,0,0,10.099999999999966,5564.367964087218
7446,L54625,L,300.2,311.7,1553,41.3,44,0,0,0,0,0,0,11.5,6716.609901644345
4729,L51908,L,303.4,311.7,1406,47.1,213,0,0,0,0,0,0,8.300000000000011,6934.814455387181
4189,M19048,M,302.3,310.8,1611,31.8,169,0,0,0,0,0,0,8.5,5364.772110829146
9186,L56365,L,297.9,309.1,1442,50.3,24,0,0,0,0,0,0,11.200000000000045,7595.596110192234
5620,L52799,L,303.0,312.3,1932,21.9,132,0,0,0,0,0,0,9.300000000000011,4430.7766149169
9103,L56282,L,297.3,308.3,1494,38.2,14,0,0,0,0,0,0,11.0,5976.440200483079
3047,M17906,M,300.2,309.4,1501,40.0,48,0,0,0,0,0,0,9.199999999999989,6287.374097384373
364,L47543,L,297.6,308.3,1438,47.8,84,0,0,0,0,0,0,10.699999999999989,7198.058975806981
3331,L50510,L,301.7,310.8,1385,50.7,133,0,0,0,0,0,0,9.100000000000023,7353.36884462495
9846,L57025,L,298.3,309.1,1421,47.4,33,0,0,0,0,0,0,10.800000000000011,7053.440993986732
820,L47999,L,296.8,307.6,1398,46.7,144,0,0,0,0,0,0,10.800000000000011,6836.79676459518
2137,L49316,L,299.2,308.9,1588,41.5,150,0,0,0,0,0,0,9.699999999999989,6901.241301895819
4169,L51348,L,302.2,310.6,1632,30.5,122,0,0,0,0,0,0,8.400000000000034,5212.530530836185
2576,L49755,L,299.5,309.3,1422,49.2,179,0,0,0,0,0,0,9.800000000000011,7326.445395583684
6714,L53893,L,301.3,310.6,1416,45.2,88,0,0,0,0,0,0,9.300000000000011,6702.39943087461
1888,M16747,M,297.9,307.5,1642,32.4,126,0,0,0,0,0,0,9.600000000000023,5571.174748169995
5034,L52213,L,304.0,313.1,1564,50.9,119,0,0,0,0,0,0,9.100000000000023,8336.488377663827
3,L47182,L,298.1,308.5,1498,49.4,5,0,0,0,0,0,0,10.399999999999977,7749.387542560967
7741,L54920,L,300.5,312.0,1453,45.1,151,0,0,0,0,0,0,11.5,6862.31696891784
4920,L52099,L,303.3,312.2,1506,40.0,50,0,0,0,0,0,0,8.899999999999977,6308.318048408305
5900,H35313,H,300.9,310.6,1686,27.7,176,0,0,0,0,0,0,9.700000000000045,4890.642947549374
3757,L50936,L,302.3,311.1,1546,33.1,156,0,0,0,0,0,0,8.800000000000011,5358.782140836301
504,M15363,M,297.6,309.2,1442,48.1,0,0,0,0,0,0,0,11.599999999999966,7263.383159050626
